D1,F1,D2,F2,D3,F3,D4,F4,D5,F5,D6,F6,D7,F7
2.471436,30.199488,3.035584,31.850222,2.37616,37.032076,2.55249,31.308127,2.826702,30.467709,2.612428,32.258779,,
2.472372,30.212388,3.03656,31.868822,2.37732,37.046976,2.553406,31.323027,2.827658,30.478308,2.613384,32.271276,,
2.473288,30.230988,3.037638,31.884722,2.378256,37.057375,2.554362,31.335326,2.828776,30.496209,2.61434,32.291177,,
2.474426,30.239588,3.038636,31.899523,2.379212,37.091375,2.55538,31.340827,2.829814,30.514508,2.615356,32.302877,,
2.475382,30.257887,3.039632,31.920923,2.380228,37.100775,2.556438,31.365027,2.83075,30.530909,2.616436,32.325979,,
2.476318,30.281289,3.040548,31.930921,2.381246,37.114378,2.557414,31.371226,2.831666,30.543909,2.617392,32.342977,,
2.477296,30.287089,3.041728,31.951624,2.382304,37.136278,2.55839,31.387227,2.832784,30.557808,2.618348,32.356676,,
2.478454,30.311188,3.042624,31.957624,2.38322,37.153177,2.559368,31.405325,2.83376,30.568909,2.619304,32.373777,,
2.47939,30.320387,3.0436,31.974321,2.384176,37.167974,2.560466,31.417426,2.834718,30.590609,2.620444,32.387479,,
2.480346,30.332089,3.044556,31.995024,2.385294,37.176977,2.561422,31.438626,2.835734,30.603308,2.62146,32.410776,,
2.481282,30.338288,3.045716,32.008322,2.386312,37.200178,2.562378,31.456027,2.836812,30.621209,2.622416,32.422079,,
2.482402,30.356888,3.04659,32.018423,2.387288,37.223978,2.563334,31.473126,2.837748,30.637108,2.623292,32.438676,,
2.483378,30.369889,3.047588,32.038023,2.388164,37.227877,2.564454,31.484826,2.838704,30.651608,2.62443,32.454679,,
2.484294,30.389288,3.048544,32.052721,2.389282,37.252577,2.56541,31.498627,2.839682,30.665009,2.625386,32.465078,,
2.485352,30.403689,3.049662,32.068724,2.39026,37.273577,2.566426,31.515526,2.8408,30.685309,2.626344,32.482679,,
2.48641,30.421088,3.05064,32.084024,2.391236,37.283075,2.567362,31.528027,2.841716,30.697008,2.62734,32.509279,,
2.487386,30.431489,3.051554,32.102224,2.392212,37.300775,2.568442,31.545025,2.842754,30.711808,2.628438,32.531679,,
2.488342,30.444089,3.052552,32.110521,2.39329,37.312777,2.569418,31.559226,2.84371,30.721909,2.629436,32.541078,,
2.489298,30.462388,3.05367,32.120321,2.394268,37.330576,2.570374,31.576025,2.844748,30.733008,2.630372,32.549879,,
2.490398,30.473588,3.054688,32.143022,2.395244,37.352175,2.57133,31.591927,2.845744,30.754408,2.631328,32.570478,,
2.491414,30.487588,3.055582,32.160223,2.39618,37.361177,2.57251,31.612727,2.8467,30.762308,2.632426,32.581277,,
2.492392,30.502789,3.05656,32.179422,2.397298,37.383577,2.573426,31.627627,2.847676,30.777209,2.633382,32.599576,,
2.493306,30.511788,3.057678,32.177324,2.398316,37.399878,2.574422,31.637227,2.848776,30.787209,2.63442,32.611677,,
2.494426,30.529088,3.058594,32.209024,2.399292,37.410974,2.575338,31.655427,2.849834,30.810908,2.635356,32.637979,,
2.495382,30.543988,3.05959,32.216322,2.400188,37.436678,2.576458,31.672026,2.850728,30.820809,2.636454,32.656976,,
2.496338,30.555489,3.060608,32.236124,2.401306,37.448275,2.577434,31.687127,2.851684,30.839108,2.63739,32.671476,,
2.497294,30.573588,3.061686,32.253923,2.402262,37.464075,2.57845,31.700726,2.852804,30.857609,2.638368,32.693178,,
2.498454,30.589488,3.062642,32.254122,2.403218,37.471575,2.579346,31.720526,2.85372,30.871508,2.639364,32.704576,,
2.49939,30.596789,3.063598,32.274023,2.404236,37.488775,2.580526,31.734526,2.854736,30.877308,2.640422,32.721876,,
2.500408,30.611289,3.064534,32.287622,2.405334,37.507677,2.581422,31.742327,2.855672,30.895108,2.641358,32.735879,,
2.501322,30.616087,3.065736,32.302721,2.40627,37.520075,2.582398,31.769827,2.856852,30.909508,2.642314,32.754877,,
2.50238,30.642188,3.06663,32.316523,2.407226,37.538275,2.583496,31.781928,2.85785,30.919209,2.64331,32.768976,,
2.503398,30.656388,3.067668,32.336321,2.408184,37.552877,2.584534,31.803927,2.858724,30.937809,2.64443,32.787576,,
2.504416,30.667489,3.068584,32.348123,2.409262,37.579176,2.58545,31.808726,2.85966,30.949608,2.645448,32.812578,,
2.50533,30.675788,3.069682,32.367021,2.410278,37.594274,2.586426,31.832327,2.8608,30.966509,2.646382,32.823076,,
2.506388,30.684187,3.070638,32.379324,2.411194,37.616777,2.587566,31.843726,2.861756,30.983809,2.64734,32.832479,,
2.507386,30.698788,3.071614,32.388624,2.412192,37.623678,2.58846,31.858027,2.862752,31.001908,2.648478,32.861879,,
2.508382,30.710789,3.072612,32.406423,2.41333,37.650778,2.589438,31.876627,2.863668,31.014008,2.649394,32.875776,,
2.509278,30.718688,3.07369,32.423021,2.414348,37.660974,2.590454,31.900126,2.864848,31.026009,2.65035,32.878576,,
2.510438,30.731688,3.074686,32.441423,2.415222,37.681978,2.59137,31.902827,2.865744,31.038008,2.651326,32.890878,,
2.511454,30.754988,3.075602,32.454222,2.4162,37.692675,2.592468,31.926528,2.8667,31.061909,2.652466,32.922777,,
2.51235,30.761488,3.076558,32.459623,2.417358,37.714476,2.593466,31.934725,2.867676,31.064209,2.653402,32.933679,,
2.513286,30.779688,3.077678,32.474924,2.418274,37.723078,2.59438,31.957625,2.868796,31.084809,2.65444,32.943178,,
2.514446,30.790288,3.078654,32.488722,2.41923,37.741175,2.595398,31.986628,2.869752,31.095408,2.655334,32.965978,,
2.515442,30.812289,3.079672,32.505423,2.420268,37.761576,2.596476,31.985827,2.870728,31.110308,2.656434,32.986379,,
2.516358,30.817889,3.080628,32.515722,2.421306,37.779276,2.597474,32.022727,2.871684,31.124308,2.65743,33.000078,,
2.517354,30.841389,3.081686,32.532823,2.422282,37.778276,2.59841,32.025927,2.872804,31.144108,2.658386,33.017179,,
2.518432,30.853989,3.082662,32.544622,2.4233,37.808378,2.599346,32.044226,2.87376,31.156109,2.659342,33.024976,,
2.51941,30.869788,3.083618,32.565424,2.424214,37.818876,2.600526,32.055827,2.874736,31.177208,2.660442,33.041578,,
2.520386,30.880988,3.084574,32.571924,2.425294,37.828375,2.60144,32.076525,2.875692,31.195008,2.661458,33.049779,,
2.521322,30.893389,3.085694,32.594122,2.42627,37.839277,2.602396,32.093127,2.876852,31.202208,2.662374,33.067476,,
2.522482,30.910988,3.08669,32.605524,2.427246,37.866976,2.603394,32.103426,2.877788,31.217709,2.66333,33.094476,,
2.523376,30.926888,3.087646,32.629824,2.428202,37.880575,2.604472,32.120028,2.878724,31.229208,2.66451,33.104078,,
2.524394,30.940789,3.088582,32.638422,2.429322,37.890577,2.605448,32.140326,2.87968,31.240109,2.665446,33.120779,,
2.52531,30.959189,3.089682,32.653223,2.430338,37.917974,2.606384,32.158827,2.880798,31.265009,2.666382,33.129579,,
2.526448,30.977288,3.090658,32.651224,2.431296,37.934477,2.607382,32.160628,2.881776,31.274508,2.66738,33.149576,,
2.527446,31.000187,3.091614,32.686521,2.43221,37.949076,2.60848,32.177725,2.882732,31.295609,2.668458,33.166078,,
2.52834,31.018389,3.09257,32.686022,2.43333,37.960077,2.609478,32.203528,2.883728,31.301609,2.669414,33.184377,,
2.529318,31.013888,3.09371,32.712324,2.434266,37.979578,2.610412,32.209925,2.884806,31.319308,2.67039,33.196279,,
2.530436,31.038588,3.094666,32.716024,2.435222,37.996878,2.611348,32.222228,2.885784,31.344708,2.671388,33.221979,,
2.531372,31.047488,3.095622,32.739122,2.43626,38.016478,2.612488,32.245226,2.88672,31.344208,2.672444,33.234376,,
2.53237,31.069188,3.096538,32.748922,2.437318,38.029577,2.613486,32.264628,2.887696,31.364008,2.673402,33.249177,,
2.533326,31.095889,3.097718,32.758524,2.438274,38.045977,2.6144,32.275427,2.888876,31.383808,2.674438,33.262479,,
2.534486,31.103688,3.098674,32.778822,2.43925,38.054277,2.61552,32.287928,2.88975,31.388609,2.675334,33.295679,,
2.5354,31.116688,3.09967,32.793722,2.440206,38.070978,2.616516,32.308627,2.890768,31.400509,2.676494,33.319578,,
2.536378,31.132588,3.100626,32.804422,2.441366,38.086878,2.617452,32.326727,2.891684,31.422209,2.67741,33.322278,,
2.537292,31.149289,3.101684,32.823023,2.442322,38.104074,2.618428,32.332327,2.892802,31.438408,2.678386,33.341878,,
2.538412,31.155388,3.102662,32.835524,2.443258,38.117575,2.619364,32.363127,2.893778,31.451908,2.679402,33.355276,,
2.539368,31.176688,3.103618,32.855024,2.444214,38.143576,2.620464,32.376326,2.894694,31.461108,2.68046,33.373979,,
2.540344,31.179888,3.104594,32.867723,2.445334,38.152178,2.6215,32.396525,2.895692,31.478909,2.681418,33.388879,,
2.541362,31.211989,3.105652,32.880522,2.446248,38.168875,2.622436,32.400027,2.896872,31.488409,2.682414,33.414476,,
2.54246,31.217589,3.10671,32.892622,2.447306,38.183577,2.623352,32.417326,2.897808,31.503609,2.68333,33.425477,,
2.543416,31.233388,3.107666,32.901621,2.448222,38.197275,2.624492,32.439826,2.898722,31.522509,2.684448,33.446378,,
2.544394,31.247489,3.108542,32.918421,2.449382,38.219778,2.625448,32.453425,2.89972,31.526209,2.685426,33.454477,,
2.545268,31.266789,3.1097,32.930624,2.450298,38.232275,2.626404,32.466727,2.900818,31.548609,2.686382,33.473379,,
2.546408,31.282189,3.110658,32.957022,2.451254,38.249376,2.627402,32.493327,2.901734,31.560009,2.687398,33.496877,,
2.547404,31.296189,3.111614,32.963324,2.45219,38.255976,2.62856,32.500727,2.90273,31.583908,2.688518,33.517576,,
2.548422,31.314087,3.11259,32.980421,2.453328,38.267675,2.629456,32.511027,2.903748,31.583609,2.689434,33.527177,,
2.549336,31.315989,3.113708,32.991022,2.454284,38.297075,2.630412,32.521826,2.904866,31.604409,2.69041,33.555978,,
2.550456,31.347588,3.114706,33.006323,2.455302,38.307077,2.631388,32.539427,2.905782,31.610209,2.691346,33.570478,,
2.551474,31.364188,3.115642,33.024721,2.456198,38.323076,2.632488,32.560626,2.906718,31.631508,2.692506,33.581579,,
2.552328,31.378388,3.116598,33.036722,2.457358,38.339876,2.633444,32.577525,2.907694,31.657008,2.693502,33.604978,,
2.553324,31.396189,3.117716,33.048921,2.458354,38.350676,2.63446,32.596026,2.908814,31.655808,2.694418,33.619176,,
2.554504,31.413289,3.118632,33.062124,2.45925,38.374376,2.635416,32.613925,2.90979,31.674309,2.695354,33.629976,,
2.55542,31.419789,3.11965,33.081022,2.460226,38.381975,2.636516,32.617827,2.910788,31.683508,2.696472,33.646478,,
2.556376,31.431088,3.120626,33.086924,2.461344,38.392878,2.637452,32.637827,2.911764,31.705609,2.69749,33.670576,,
2.557332,31.449389,3.121766,33.113321,2.462342,38.413877,2.638408,32.667025,2.912822,31.720108,2.698406,33.688379,,
2.558472,31.472388,3.122702,33.130423,2.463278,38.427175,2.639364,32.675726,2.913778,31.736508,2.699402,33.707876,,
2.559468,31.477288,3.123638,33.139421,2.464294,38.444975,2.640524,32.693327,2.914754,31.750309,2.70046,33.717779,,
2.560384,31.498389,3.124594,33.147222,2.465352,38.464178,2.64152,32.715827,2.91571,31.761708,2.701436,33.738679,,
2.561402,31.506487,3.125712,33.167021,2.466308,38.476976,2.642416,32.721228,2.91689,31.77491,2.702414,33.758676,,
2.56246,31.535189,3.12673,33.173624,2.467286,38.489878,2.643372,32.740126,2.917786,31.794007,2.70335,33.780778,,
2.563436,31.546288,3.127584,33.187021,2.468242,38.502077,2.644512,32.760928,2.918782,31.810707,2.704508,33.794477,,
2.564392,31.561188,3.128662,33.206823,2.46934,38.521376,2.645468,32.769728,2.919698,31.813507,2.705464,33.806077,,
2.56539,31.57639,3.12972,33.221922,2.470338,38.546976,2.646424,32.790728,2.920818,31.842507,2.7064,33.818876,,
2.566468,31.584088,3.130676,33.232523,2.471274,38.554476,2.64742,32.802725,2.921794,31.850209,2.707378,33.838476,,
2.567464,31.604188,3.131632,33.246023,2.47223,38.568476,2.64852,32.815627,2.92275,31.873207,2.708476,33.859579,,
2.5684,31.61979,3.13261,33.259321,2.473348,38.575876,2.649476,32.838828,2.923768,31.873207,2.709432,33.880277,,
2.569356,31.641388,3.13377,33.282324,2.474346,38.604975,2.650432,32.842825,2.924846,31.893608,2.71047,33.898878,,
2.570476,31.644387,3.134684,33.289621,2.475282,38.611277,2.651388,32.873427,2.925802,31.899208,2.711426,33.906778,,
2.571432,31.664589,3.135682,33.309622,2.476278,38.627176,2.652506,32.874625,2.926798,31.914708,2.712484,33.922979,,
2.572388,31.682988,3.136596,33.327421,2.477356,38.639975,2.653524,32.886927,2.927714,31.93031,2.71346,33.952779,,
2.573406,31.69809,3.137716,33.337721,2.478292,38.654375,2.65448,32.907828,2.928854,31.945408,2.714416,33.962179,,
2.574484,31.711987,3.138672,33.358824,2.479268,38.673376,2.655376,32.929427,2.92979,31.96621,2.715394,33.981676,,
2.57544,31.735489,3.139648,33.365724,2.480224,38.688578,2.656494,32.938426,2.930786,31.968609,2.716532,33.987379,,
2.576396,31.74289,3.140666,33.380423,2.481404,38.710478,2.657472,32.954627,2.931722,31.987908,2.717488,34.013376,,
2.577352,31.76019,3.141724,33.391123,2.48232,38.720777,2.658428,32.963526,2.93282,31.998909,2.718404,34.032876,,
2.57843,31.772587,3.142742,33.422621,2.483276,38.729475,2.659384,32.980727,2.933838,32.015408,2.71936,34.051977,,
2.579386,31.790188,3.143636,33.436121,2.484232,38.749975,2.660584,33.001128,2.934754,32.028408,2.7205,34.062276,,
2.580444,31.80309,3.144634,33.440622,2.485352,38.770277,2.661478,33.004725,2.93571,32.049008,2.721436,34.081979,,
2.58134,31.81609,3.145692,33.462122,2.486328,38.777876,2.662436,33.028727,2.93689,32.058407,2.722474,34.091077,,
2.582458,31.838688,3.146728,33.480024,2.487304,38.790476,2.663574,33.048125,2.937786,32.07441,2.723388,34.111577,,
2.583436,31.858887,3.147664,33.486322,2.488322,38.801275,2.664552,33.060027,2.938762,32.07621,2.724488,34.126176,,
2.584392,31.870289,3.148662,33.501024,2.48938,38.830877,2.665486,33.077025,2.939758,32.107808,2.725464,34.144178,,
2.585348,31.880787,3.14974,33.518022,2.490316,38.839476,2.666422,33.096228,2.940836,32.11541,2.7264,34.170476,,
2.586508,31.89779,3.150676,33.535524,2.491292,38.856676,2.667624,33.107928,2.941814,32.130608,2.727376,34.177377,,
2.587484,31.909089,3.151694,33.551123,2.492228,38.882177,2.668518,33.125227,2.94277,32.14431,2.728536,34.201276,,
2.5884,31.923489,3.15265,33.559622,2.493306,38.886476,2.669494,33.141825,2.943786,32.157608,2.729452,34.210176,,
2.589356,31.94769,3.153748,33.580423,2.494364,38.900076,2.67043,33.155028,2.944844,32.176808,2.730408,34.230077,,
2.590474,31.956189,3.154704,33.586721,2.49528,38.923075,2.671408,33.179827,2.945802,32.18121,2.731364,34.261476,,
2.59143,31.972889,3.1557,33.600622,2.496236,38.933977,2.672506,33.188727,2.946758,32.194409,2.732484,34.265478,,
2.592388,31.982388,3.156616,33.627222,2.497356,38.951876,2.673524,33.207427,2.947754,32.215908,2.73346,34.285177,,
2.593384,31.99289,3.157736,33.631021,2.498312,38.968275,2.674438,33.215628,2.948832,32.228409,2.734456,34.307676,,
2.594544,32.017487,3.158692,33.654123,2.499268,38.984377,2.675394,33.234725,2.949788,32.23621,2.735434,34.327878,,
2.595398,32.035389,3.159708,33.666223,2.500286,39.004778,2.676514,33.246428,2.950806,32.246708,2.736512,34.340677,,
2.596354,32.034188,3.160564,33.668924,2.501364,39.016077,2.67747,33.269728,2.951722,32.26611,2.737448,34.354177,,
2.59733,32.062489,3.161702,33.687422,2.50232,39.042177,2.678446,33.284327,2.95286,32.280308,2.738444,34.371778,,
2.59847,32.07829,3.1627,33.699423,2.503296,39.062876,2.679444,33.295325,2.953838,32.30251,2.73938,34.389379,,
2.599446,32.087388,3.163696,33.716024,2.504252,39.075975,2.680624,33.315127,2.954752,32.306908,2.74054,34.402578,,
2.600464,32.104889,3.164592,33.726023,2.505372,39.088377,2.681458,33.334425,2.95571,32.327408,2.741456,34.410879,,
2.601584,32.116887,3.165752,33.739221,2.506266,39.109575,2.682454,33.346827,2.956848,32.33471,2.74237,34.441179,,
2.602478,32.135888,3.166748,33.753023,2.507284,39.130476,2.683574,33.364825,2.957846,32.356808,2.743388,34.451478,,
2.603434,32.153287,3.167664,33.764322,2.50824,39.144476,2.68453,33.375426,2.95876,32.375107,2.744486,34.472776,,
2.604412,32.161889,3.16864,33.787523,2.50938,39.171076,2.685526,33.392527,2.959738,32.381508,2.745464,34.481977,,
2.605368,32.17529,3.16974,33.789621,2.510294,39.182177,2.686484,33.403426,2.960856,32.397808,2.746378,34.502378,,
2.606466,32.188088,3.170736,33.812822,2.511352,39.206278,2.687418,33.416625,2.961854,32.404007,2.747396,34.523477,,
2.607484,32.200787,3.171652,33.818224,2.512288,39.215075,2.688538,33.438025,2.962748,32.423508,2.748516,34.534177,,
2.608398,32.220387,3.172628,33.823122,2.513346,39.226877,2.689474,33.461226,2.963786,32.432709,2.749472,34.555078,,
2.609396,32.237588,3.173788,33.834024,2.514324,39.248877,2.69045,33.465525,2.964844,32.451008,2.750428,34.566579,,
2.610494,32.25499,3.174704,33.852121,2.5153,39.279375,2.691468,33.487227,2.9658,32.468808,2.751384,34.578279,,
2.61145,32.257088,3.17566,33.869223,2.516236,39.298075,2.692526,33.495326,2.966756,32.484307,2.752584,34.604478,,
2.612406,32.275387,3.176636,33.880224,2.517416,39.308775,2.693542,33.514327,2.967734,32.493107,2.75352,34.612779,,
2.613362,32.295788,3.177756,33.889421,2.518372,39.331076,2.694458,33.534728,2.968914,32.501408,2.754394,34.638078,,
2.614462,32.308789,3.17867,33.908621,2.519288,39.346575,2.695556,33.538928,2.969808,32.529709,2.755392,34.644578,,
2.615478,32.318787,3.179668,33.919222,2.520244,39.362776,2.696554,33.554224,2.970764,32.540409,2.75651,34.659276,,
2.616456,32.338189,3.180684,33.925623,2.521382,39.379477,2.69749,33.573027,2.971782,32.550309,2.757466,34.675878,,
2.61737,32.352288,3.181742,33.945223,2.522278,39.411375,2.698486,33.588027,2.97286,32.571907,2.758382,34.691179,,
2.61845,32.374688,3.182698,33.962824,2.523296,39.422976,2.699464,33.602126,2.973816,32.576409,2.75946,34.705076,,
2.619466,32.37769,3.183676,33.974222,2.524312,39.438177,2.7005,33.615725,2.974814,32.587109,2.760518,34.721677,,
2.620402,32.390687,3.184632,33.984121,2.52537,39.460577,2.701498,33.633128,2.97577,32.607609,2.761454,34.736078,,
2.62142,32.415688,3.185792,34.002123,2.526326,39.477076,2.702454,33.657027,2.976848,32.621209,2.762432,34.748376,,
2.622478,32.428589,3.186706,34.008222,2.527262,39.489878,2.70341,33.660925,2.977864,32.63311,2.763388,34.762678,,
2.623494,32.454987,3.187704,34.017324,2.5283,39.507875,2.70457,33.691527,2.9788,32.645508,2.764506,34.783678,,
2.62439,32.458489,3.18862,34.038023,2.529378,39.529875,2.705506,33.697928,2.979756,32.671307,2.765524,34.799577,,
2.625386,32.468987,3.189738,34.046122,2.530314,39.546576,2.706502,33.712626,2.980876,32.679909,2.76646,34.811677,,
2.626506,32.488389,3.190714,34.060724,2.531332,39.562876,2.707602,33.725928,2.981812,32.697308,2.767416,34.823976,,
2.627502,32.505387,3.191672,34.072523,2.532268,39.585077,2.708538,33.743426,2.982808,32.710408,2.768514,34.839376,,
2.628458,32.520588,3.192648,34.086622,2.533386,39.599375,2.709494,33.758326,2.983724,32.723709,2.76947,34.854879,,
2.629394,32.537987,3.193786,34.104624,2.534384,39.627176,2.71049,33.772326,2.984924,32.732407,2.770448,34.871179,,
2.630494,32.547188,3.194764,34.118124,2.535298,39.634478,2.711426,33.795226,2.98578,32.746209,2.771404,34.889379,,
2.63147,32.565888,3.19568,34.126223,2.536256,39.664377,2.712586,33.809725,2.986776,32.764008,2.772542,34.902276,,
2.632406,32.564988,3.196636,34.142721,2.537414,39.674677,2.713502,33.814425,2.987752,32.77081,2.773458,34.913778,,
2.633362,32.582287,3.197774,34.153322,2.53833,39.693678,2.714478,33.841425,2.988872,32.787709,2.774434,34.940778,,
2.63446,32.601189,3.19871,34.164022,2.539266,39.712976,2.715596,33.856425,2.989868,32.804509,2.775412,34.954877,,
2.635498,32.618088,3.199686,34.177824,2.540202,39.731077,2.716554,33.861525,2.990804,32.812909,2.77653,34.969476,,
2.636434,32.624287,3.200644,34.198622,2.541382,39.760675,2.71757,33.884425,2.99178,32.82811,2.777548,34.984979,,
2.63739,32.651589,3.201802,34.207121,2.542338,39.765776,2.718466,33.890727,2.99288,32.851109,2.778484,35.007577,,
2.638488,32.653687,3.202718,34.231321,2.543336,39.784277,2.719462,33.910025,2.993836,32.868107,2.779398,35.017377,,
2.639466,32.665688,3.203716,34.239221,2.544292,39.806475,2.720562,33.918326,2.994812,32.872807,2.780518,35.026178,,
2.640402,32.678589,3.204652,34.246824,2.54537,39.833975,2.721496,33.938025,2.995728,32.89021,2.781474,35.046777,,
2.641338,32.69669,3.20577,34.262922,2.546346,39.845976,2.722454,33.959628,2.996948,32.900807,2.78243,35.063676,,
2.642558,32.708489,3.206726,34.281324,2.547302,39.859575,2.723654,33.978526,2.997824,32.915108,2.783468,35.071977,,
2.643474,32.727387,3.207682,34.287222,2.548258,39.880575,2.724548,33.993025,2.99882,32.934609,2.784506,35.086877,,
2.64443,32.741688,3.2087,34.305124,2.549438,39.903578,2.725566,34.014727,2.999776,32.94291,2.785502,35.100976,,
2.645346,32.75739,3.209758,34.322924,2.550374,39.919977,2.726462,34.024725,3.000876,32.953408,2.786478,35.117879,,
2.646484,32.765488,3.210714,34.333322,2.55133,39.940077,2.727458,34.037226,3.001812,32.968609,2.787414,35.138078,,
2.647482,32.779889,3.21169,34.328722,2.552266,39.955976,2.728536,34.058325,3.002768,32.98061,2.788534,35.145578,,
2.648418,32.79839,3.212646,34.351824,2.553386,39.987978,2.729554,34.067725,3.003724,32.996209,2.78953,35.160276,,
2.649454,32.813889,3.213766,34.368124,2.554382,40.000975,2.730448,34.089026,3.004924,33.008007,2.790466,35.179777,,
2.650512,32.814488,3.214702,34.386522,2.555318,40.010076,2.731446,34.101725,3.00586,33.021809,2.791402,35.187677,,
2.65147,32.836587,3.215718,34.397024,2.556336,40.034178,2.732544,34.118926,3.006776,33.042408,2.792582,35.209676,,
2.652404,32.851689,3.216696,34.411123,2.557394,40.042776,2.73352,34.124426,3.007772,33.055809,2.793478,35.211477,,
2.653382,32.86459,3.217774,34.420622,2.55835,40.072176,2.734456,34.148627,3.00887,33.070507,2.794474,35.231878,,
2.65452,32.887188,3.21871,34.437124,2.559368,40.100378,2.735454,34.158926,3.009848,33.076107,2.79541,35.244478,,
2.655518,32.894089,3.219686,34.461023,2.560262,40.112078,2.736592,34.182826,3.010804,33.092308,2.79653,35.254476,,
2.656494,32.909188,3.220662,34.472422,2.561402,40.140478,2.737508,34.197127,3.0118,33.112908,2.797486,35.275678,,
2.65741,32.927689,3.221762,34.481321,2.562358,40.156275,2.738444,34.201525,3.0129,33.126309,2.798442,35.278276,,
2.658508,32.928887,3.222798,34.490522,2.563354,40.171576,2.739584,34.224627,3.013834,33.142708,2.79946,35.300279,,
2.659486,32.948289,3.223734,34.503023,2.56425,40.198576,2.74056,34.229628,3.014792,33.154408,2.800578,35.324678,,
2.66038,32.970788,3.224692,34.530821,2.565348,40.219976,2.741516,34.248026,3.015748,33.157307,2.801474,35.328977,,
2.661418,32.981888,3.22577,34.536123,2.566346,40.244478,2.742514,34.262225,3.016886,33.171009,2.80245,35.344678,,
2.662558,33.002087,3.226726,34.551321,2.567282,40.257776,2.743428,34.280325,3.017822,33.193207,2.803386,35.360979,,
2.663472,33.011487,3.227702,34.564821,2.568298,40.286077,2.744568,34.294627,3.01884,33.202507,2.804546,35.377977,,
2.664428,33.027989,3.228618,34.577722,2.569438,40.295275,2.745566,34.318427,3.019776,33.225109,2.805502,35.384477,,
2.665406,33.043187,3.229838,34.587923,2.570414,40.325075,2.74648,34.321726,3.020874,33.238709,2.806478,35.406679,,
2.666524,33.057988,3.230714,34.590822,2.57133,40.343878,2.747436,34.337828,3.02185,33.242707,2.807414,35.407079,,
2.667502,33.067589,3.23173,34.614824,2.572226,40.363478,2.748616,34.355925,3.022786,33.25911,2.808534,35.426076,,
2.668396,33.078988,3.232666,34.635221,2.573406,40.387278,2.749512,34.356528,3.023742,33.269207,2.80949,35.445878,,
2.669474,33.10439,3.233806,34.635122,2.574362,40.399076,2.750468,34.382025,3.024882,33.282708,2.810466,35.448076,,
2.670512,33.110489,3.23468,34.654421,2.575358,40.430777,2.751608,34.394526,3.02588,33.306008,2.811402,35.477277,,
2.671488,33.12859,3.235636,34.664221,2.576274,40.446875,2.752624,34.409625,3.026794,33.309109,2.812582,35.487878,,
2.672424,33.14219,3.236694,34.679121,2.577372,40.472677,2.75354,34.428725,3.027812,33.323307,2.813538,35.507978,,
2.673422,33.158589,3.237772,34.687323,2.57837,40.487677,2.754476,34.433028,3.02889,33.33601,2.814474,35.514078,,
2.67452,33.18129,3.23877,34.708223,2.579366,40.506475,2.755494,34.454127,3.029846,33.347008,2.81543,35.534978,,
2.675516,33.197388,3.239686,34.720423,2.580282,40.526075,2.756552,34.460028,3.030802,33.361809,2.816548,35.550577,,
2.676494,33.207287,3.240682,34.743322,2.5814,40.552977,2.757528,34.470526,3.03178,33.381909,2.817506,35.565076,,
2.67741,33.221989,3.24178,34.746622,2.582378,40.566977,2.758484,34.474425,3.032898,33.395508,2.818502,35.573778,,
2.678528,33.234089,3.242738,34.758123,2.583272,40.598577,2.75944,34.499526,3.033916,33.414208,2.819438,35.586778,,
2.679484,33.254887,3.243734,34.771921,2.58435,40.616575,2.7606,34.506926,3.034872,33.410809,2.820578,35.607377,,
2.68044,33.258687,3.24469,34.799124,2.585408,40.632078,2.761576,34.522326,3.035766,33.43631,2.821534,35.624177,,
2.681478,33.275288,3.24585,34.812323,2.586366,40.655077,2.762492,34.539027,3.036846,33.441609,2.822428,35.636278,,
2.682536,33.293889,3.246746,34.811121,2.587342,40.677576,2.763448,34.553626,3.037862,33.46341,2.823426,35.644079,,
2.683532,33.307789,3.247722,34.827421,2.588278,40.700575,2.764568,34.563925,3.038818,33.467007,2.824606,35.672876,,
2.684468,33.319489,3.248678,34.848322,2.589396,40.721075,2.765524,34.575926,3.039774,33.488007,2.8255,35.676977,,
2.685364,33.33899,3.249756,34.850721,2.590374,40.743578,2.76648,34.583228,3.040934,33.500309,2.826458,35.692678,,
2.686524,33.34369,3.250754,34.868421,2.59133,40.764475,2.767598,34.595328,3.04185,33.52081,2.827474,35.708276,,
2.6875,33.358388,3.25171,34.875822,2.592306,40.775476,2.768616,34.616126,3.042806,33.529908,2.828552,35.729478,,
2.688396,33.38139,3.252686,34.898123,2.593466,40.808775,2.769532,34.623225,3.043782,33.535408,2.82957,35.740476,,
2.689372,33.397687,3.253846,34.910723,2.59438,40.826776,2.770508,34.651827,3.044882,33.556908,2.830464,35.759778,,
2.690612,33.403889,3.25474,34.913023,2.595316,40.851877,2.771606,34.660727,3.045838,33.564507,2.831442,35.768079,,
2.691488,33.42389,3.255696,34.937921,2.596294,40.873678,2.772584,34.666728,3.046814,33.58421,2.83254,35.792776,,
2.692444,33.434189,3.256694,34.953424,2.597412,40.888475,2.77354,34.676325,3.04777,33.59161,2.833496,35.799077,,
2.69342,33.449288,3.257792,34.959822,2.598328,40.912477,2.774536,34.691626,3.04895,33.61031,2.834514,35.815279,,
2.69454,33.461487,3.25877,34.979021,2.599346,40.930975,2.775656,34.708628,3.049846,33.621209,2.83547,35.830179,,
2.695536,33.482789,3.259726,34.991922,2.600322,40.944975,2.77657,34.727625,3.050822,33.633309,2.836548,35.840478,,
